video_id,video_name,start,duration,text
nGcMl03LPC0,Polynomial Regression,195.66,197.77,we're not going to go through the process by
nGcMl03LPC0,Polynomial Regression,197.77,199.32000000000002,by which we argue that this is true.
nGcMl03LPC0,Polynomial Regression,199.32,201.54,>> Does it have something to do with calculus?
nGcMl03LPC0,Polynomial Regression,201.54,205.63,>> It most likely has something to do with calculus. And we'll get
nGcMl03LPC0,Polynomial Regression,205.63,208.49,"back to calculus later. But in this particular case we can, we're just"
nGcMl03LPC0,Polynomial Regression,208.49,212.67000000000002,"using projections and linear algebra. And most importantly the, the whole"
nGcMl03LPC0,Polynomial Regression,212.67,216.67,"process is just we take the, the data we arrange it into"
nGcMl03LPC0,Polynomial Regression,216.67,219.19,this matrix with whatever sort of powers that we care about.
nGcMl03LPC0,Polynomial Regression,219.19,222.55,And then we just compute this quantity and we're good to go.
nGcMl03LPC0,Polynomial Regression,222.55,223.0,>> Okay.
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,0.88,3.2199999999999998,"Alright, now, part of the reason, we can't just solve these"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,3.22,6.59,"kinds of problems by solving, a system of linear equations and just"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,6.59,8.68,"being done with it, the reason we have to do these squares"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,8.68,12.48,"is because of the presence of errors. The training data that, that"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,12.48,17.29,"we are given, has errors in it. And it's not that"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,17.29,19.95,"we're actually modelling, a function, but ,the thing that we're seeing is"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,19.95,23.23,"the function plus some, you know, some error term on each piece"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,23.23,26.01,"of data. So, I think, it's reasonable to, to think about where"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,26.01,28.340000000000003,"did these errors come from? So, I don't know,"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,28.34,30.27,"what do you think ,Charles, why, why is it we're"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,30.27,32.31,"trying to fit data, that ,has error in it,"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,32.31,34.940000000000005,"can't we just, can't we just have no errors? [LAUGH]"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,34.94,37.339999999999996,">> I would like to have no errors. Certainly ,my code, has"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,37.34,40.900000000000006,"no errors. [CROSSTALK] well, so let's see where might errors come from."
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,40.9,46.339999999999996,"So, they could come from, sensor error, right? Just ,somehow you're, you're"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,46.34,51.38,"getting inputs and you're getting outputs and that output's, being read by,"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,51.38,55.32,"some machine or by a camera or by something and you just, there's just"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,55.32,58.480000000000004,error in the way that you read the data. Just an error in the sensors.
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,58.48,60.87,">> Alright, can you think of other ways. I guess, I"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,60.87,63.14,"guess ,in this case you're imagining that the data came by"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,63.14,66.57000000000001,"actually measuring something, with the machine. So that, that makes, a"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,66.57,69.74,"lot of sense. What other ways, can we put together the data?"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,71.02,72.35,>> I don't know I could think of a bunch. I mean
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,72.35,76.44999999999999,"the error, well, the errors could come, maliciously. There could be some,"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,76.45,79.75,"something out there, that is trying to give us bad data."
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,79.75,82.26,">> Alright, that seems like a possibility, that, when the"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,82.26,85.74000000000001,"data set was collected, let's say that we're collecting, various,"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,88.71,90.99,"Oh, maybe if I. Oh, this happens, this happens a"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,90.99,93.83,"lot. So, so, if you're trying to collect data from"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,93.83,96.77,"other Computer Science departments and you're trying to put together,"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,96.77,99.33999999999999,"some kind of collection of, you know, how much do you"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,99.34,103.748,"spend on your. Graduate students ,say,uh, sometimes ,these departments will"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,103.748,107.108,"actually misrepresent the data and give you give you, things that"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,107.108,108.94500000000001,"are wrong. Because, they don't want to tell you the"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,108.945,110.91,"truth, because they're afraid of what you are going to do."
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,110.91,111.94,">> Yeah, I've noticed that everyone does"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,111.94,113.779,"that except, for Georgia Tech and Brown University."
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,115.06,118.85000000000001,">> Yeah, there are highly honest and reputable universities in my experience."
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,118.85,120.36,">> Yeah, that's what I feel."
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,120.36,123.8,">> well, another time that you can get data, is if somebody, is,"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,123.8,128.18,"copying stuff down. So, what about sort of the idea of a transcription error."
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,128.18,129.37,>> Uh-huh.
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,129.37,130.35,">> So we're just, you know, we've"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,130.35,132.73,"copied everything, but, you know, there's, there's"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,132.73,135.98999999999998,"just some of the, some of the lines that got filled in just got mistyped."
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,135.99,137.96,">> Yeah, and you think ,that's different from sensor error?"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,137.96,140.28,">> Well, it's, it's maybe a slightly different"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,140.28,143.02,"kind of sensor error, right? So ,sensor errors"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,143.02,145.27,"were actually saying there's something physical, that's being"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,145.27,149.22,measured and there's just noise in that. Transcription
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,149.22,151.605,"error, is similar except it's a person. [LAUGH]"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,151.605,151.73,>> Mm.
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,151.73,153.39,">> Right? The, the there's a little blips in the"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,153.39,155.61999999999998,"person's head and they can do, it can be a"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,155.62,158.09,"very different kind of error. You can get, like transpositions"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,158.09,161.6,"of digits, maybe instead of ,um, just you know, noise."
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,161.6,166.53,">> Okay, how bout, how bout one more? How about ,uh,"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,166.53,170.68,"there's really, just noise, in the process. So how about that, that we"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,170.68,174.36,"took in input X, but there's something else going on in the world, that"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,174.36,177.395,"we weren't measuring, and so the output"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,177.395,179.815,",might depend on other things besides, simply"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,179.815,182.44,",the input that we're looking at. So what would be an example of that?"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,182.44,185.91,">> So an un-modeled influence, might be, well, if we're."
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,185.91,187.20499999999998,>> [CROSSTALK] Let's look at the housing data.
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,187.205,188.8,">> That's what I, that's what I was thinking"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,188.8,191.77,"exactly. So ,in the housing data ,we were just"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,191.77,195.55,"trying to relate, the size of the houses, to the price, but, there's"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,195.55,198.13000000000002,a lot of other things like change of the houses to the price and
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,198.13,199.54,">> Location, location."
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,199.54,202.48,">> Location and location, right those are three really good reasons, that"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,202.48,204.36999999999998,"are not in the particular regression,"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,204.37,207.107,"that we did, that could ,actually influence"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,207.107,210.58,"the prices. So right, that and, you know, the quality of the"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,210.58,213.98000000000002,"house and who, who built it, and, you know, the colors, the colors."
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,213.98,216.85,">> Even, even, even time of day, or what"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,216.85,219.62,"the interest rates were that morning, versus the, what"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,219.62,222.1,people thought they might be the next day. Who knows?
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,222.1,223.53,>> Right and so all these different things are
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,223.53,226.95,"being considered ,in that particular regression, so we're just"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,226.95,228.83999999999997,"kind of imagining ,that it's noise, that it's just"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,228.84,232.34,"having a, a ,uh, bumpy influence on the whole process."
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,232.34,232.84,>> Sure.
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,234.34,237.28,">> All right. So, so what I'd like you to do is select ,the ones"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,237.28,239.35,"that you think actually are important, the"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,239.35,241.98999999999998,"ones that, that, that could actually come up,"
0URPuafk9Tg,Errors Quiz - Georgia Tech - Machine Learning,241.99,245.42000000000002,when you're using machine learning and regression to solve your problems.
F4-AlViO2kY,Errors Quiz Solution - Georgia Tech - Machine Learning,0.34,2.2,"All right, and if you know, if you were paying attention as"
F4-AlViO2kY,Errors Quiz Solution - Georgia Tech - Machine Learning,2.2,7.98,"we were going through this, these are all very common, and realistic"
F4-AlViO2kY,Errors Quiz Solution - Georgia Tech - Machine Learning,7.98,11.06,"things. So, you know these are all true, these are all sources"
F4-AlViO2kY,Errors Quiz Solution - Georgia Tech - Machine Learning,11.06,13.3,of error. And this is why we really need to be careful when
F4-AlViO2kY,Errors Quiz Solution - Georgia Tech - Machine Learning,13.3,15.940000000000001,"we fit our data. We don't want to fit the error itself,"
F4-AlViO2kY,Errors Quiz Solution - Georgia Tech - Machine Learning,15.94,19.25,we want to just fit the underlying signal. So let's talk about how
F4-AlViO2kY,Errors Quiz Solution - Georgia Tech - Machine Learning,19.25,21.847,"we might be able to figure that out. How can we, how"
F4-AlViO2kY,Errors Quiz Solution - Georgia Tech - Machine Learning,21.847,25.587000000000003,can we get a handle on what the underlying function really is apart
F4-AlViO2kY,Errors Quiz Solution - Georgia Tech - Machine Learning,25.587,28.78,"from the errors and the noise that are, that are in it."
sFO2ff-gTh0,Cross Validation,0.5,3.31,"Alright, so let me try to get to this concept"
sFO2ff-gTh0,Cross Validation,3.31,6.609999999999999,"of cross validation. So, imagine that we've got our data,"
sFO2ff-gTh0,Cross Validation,6.61,9.96,"this is our training set. We can, again, picture geometrically"
sFO2ff-gTh0,Cross Validation,9.96,13.48,"in the case of regression. And, ultimately what we're trying"
sFO2ff-gTh0,Cross Validation,13.48,15.84,to do is find a way of predicting values and
sFO2ff-gTh0,Cross Validation,15.84,20.5,"then testing them. So, what we imagine is we do"
sFO2ff-gTh0,Cross Validation,20.5,22.31,some kind of regression and we might want to fit
sFO2ff-gTh0,Cross Validation,22.31,25.57,"this too a line. And, you know, the line is"
sFO2ff-gTh0,Cross Validation,25.57,27.59,"good, it kind of captures what's going on and if we"
sFO2ff-gTh0,Cross Validation,27.59,30.32,"apply this to the testing set, maybe it's going to do"
sFO2ff-gTh0,Cross Validation,30.32,35.17,"a pretty good job. But, if we are, you know, feeling"
sFO2ff-gTh0,Cross Validation,35.17,39.22,kind of obsessive compulsive about it we might say well in
sFO2ff-gTh0,Cross Validation,39.22,41.46,this particular case we didn't actually track all the ups and
sFO2ff-gTh0,Cross Validation,41.46,45.18,downs of the data. So what can we do in terms
sFO2ff-gTh0,Cross Validation,45.18,47.44,"of if we, if we fit it with the line and"
sFO2ff-gTh0,Cross Validation,47.44,51.12,the errors not so great. What else could we switch to Charles?
sFO2ff-gTh0,Cross Validation,51.12,54.25,">> We could just use the test. No, sorry. What, what I mean"
sFO2ff-gTh0,Cross Validation,54.25,58.5,"is if we fit, we fit this to a line and we're sort"
sFO2ff-gTh0,Cross Validation,58.5,61.06,of not happy with the fact that the line isn't fitting all of
sFO2ff-gTh0,Cross Validation,61.06,65.95,"the points exactly. We might want to use ,uh, maybe a higher order polynomial."
sFO2ff-gTh0,Cross Validation,65.95,67.28,">> Oh, I'm sorry, totally misunderstood you."
sFO2ff-gTh0,Cross Validation,67.28,71.39,">> To fit this better. So if we, we can fit this with a higher"
sFO2ff-gTh0,Cross Validation,71.39,74.18,"order polynomial and maybe it'll hit, all these"
sFO2ff-gTh0,Cross Validation,74.18,76.24000000000001,"points much better. You know, so we have"
sFO2ff-gTh0,Cross Validation,76.24,78.58999999999999,"this kind of, kind of other shape, and now it's doing this, it's"
sFO2ff-gTh0,Cross Validation,78.59,83.72,"making weird predictions in certain places. So, really what we'd like to"
sFO2ff-gTh0,Cross Validation,83.72,85.94,"do is, and what was your suggestion? If we trained on the"
sFO2ff-gTh0,Cross Validation,85.94,89.64999999999999,"test set, we would do much better on the test set, wouldn't we?"
sFO2ff-gTh0,Cross Validation,89.65,89.83000000000001,>> Yes.
sFO2ff-gTh0,Cross Validation,89.83,91.97,">> But that, that, that's definitely cheating."
sFO2ff-gTh0,Cross Validation,91.97,92.74,>> Why is cheating?
sFO2ff-gTh0,Cross Validation,92.74,97.32,">> Is there some, why is it cheating? Well, if we"
sFO2ff-gTh0,Cross Validation,97.32,101.53999999999999,"exactly fit the error, the, the test set. That's not a function"
sFO2ff-gTh0,Cross Validation,101.54,107.31,"at all, is it? [LAUGH] If we exactly fit the, the test set, then"
sFO2ff-gTh0,Cross Validation,107.31,110.92,again that's not going to generalize to how we use it in the real world.
sFO2ff-gTh0,Cross Validation,110.92,115.47,>> So the goal is always to generalize. The test set is just
sFO2ff-gTh0,Cross Validation,115.47,120.26,"a stand-in For ,what we don't know we're going to see in the future."
sFO2ff-gTh0,Cross Validation,120.26,122.15,">> Yes, very well said. Thank you."
sFO2ff-gTh0,Cross Validation,122.15,123.47,>> Actually that suggests something very
sFO2ff-gTh0,Cross Validation,123.47,126.98,"important, right, it suggest that ,um,"
sFO2ff-gTh0,Cross Validation,126.98,131.774,"nothing we do, on our training set or even if we cheat and use the test set"
sFO2ff-gTh0,Cross Validation,131.774,135.97,.Actually makes sense unless we believe that somehow the
sFO2ff-gTh0,Cross Validation,135.97,139.35,training set and the test set represent the future.
sFO2ff-gTh0,Cross Validation,139.35,141.51999999999998,">> Yes, that's a very good point, that"
sFO2ff-gTh0,Cross Validation,141.52,144.31,we are assuming that this data is representative of
sFO2ff-gTh0,Cross Validation,144.31,147.36,how the system is ultimately going to be used. In
sFO2ff-gTh0,Cross Validation,147.36,152.60000000000002,"fact, there's an abbreviation that statisticians like to use."
sFO2ff-gTh0,Cross Validation,152.6,155.23,"That the data, we really count on"
sFO2ff-gTh0,Cross Validation,155.23,158.89999999999998,"the data being independent and identically distributed,"
sFO2ff-gTh0,Cross Validation,158.9,159.465,>> Mm-hm.
sFO2ff-gTh0,Cross Validation,159.465,161.65,">> which is to say that all the data that we have collected,"
sFO2ff-gTh0,Cross Validation,161.65,164.59,"it's all really coming from the same source, so there is no, no"
sFO2ff-gTh0,Cross Validation,164.59,167.44,sort of weirdness that the training set looks different from testing set looks
sFO2ff-gTh0,Cross Validation,167.44,170.47,different from the world but they are all drawn from the same distribution.
sFO2ff-gTh0,Cross Validation,171.62,173.96,>> So would you call that a fundamental assumption of supervised learning?
sFO2ff-gTh0,Cross Validation,173.96,178.1,">> I don't know that I'd call it a fundamental of supervised learning per se,"
sFO2ff-gTh0,Cross Validation,178.1,179.6,but it's a fundamental assumption in a lot
sFO2ff-gTh0,Cross Validation,179.6,181.23,"of the algorithms that we run, that's for sure."
sFO2ff-gTh0,Cross Validation,181.23,181.48999999999998,>> Fair enough.
sFO2ff-gTh0,Cross Validation,181.49,183.85000000000002,">> There's definitely people who have looked at, well"
sFO2ff-gTh0,Cross Validation,183.85,186.66,what happens in real data if these assumptions are violated?
sFO2ff-gTh0,Cross Validation,186.66,188.52,Are there algorithms that we can apply that still do
sFO2ff-gTh0,Cross Validation,188.52,191.16,"reasonable things? But the stuff that we're talking about? Yes,"
sFO2ff-gTh0,Cross Validation,191.16,195.88,"this is absolutely. A fundamental assumption. Alright, but here's,"
sFO2ff-gTh0,Cross Validation,195.88,198.91,here's where I'm trying to get with this stuff. So
sFO2ff-gTh0,Cross Validation,198.91,201.35999999999999,"what we really would like to do, is that we'd"
sFO2ff-gTh0,Cross Validation,201.36,203.33,like to use a model that's complex enough to actually
sFO2ff-gTh0,Cross Validation,203.33,205.95000000000002,"model the structure that's in the data that we're training on,"
sFO2ff-gTh0,Cross Validation,205.95,209.10999999999999,"but no so complex that it's, it's matching that so directly that"
sFO2ff-gTh0,Cross Validation,209.11,211.85000000000002,it doesn't really work well on the test set. But unfortunately we
sFO2ff-gTh0,Cross Validation,211.85,215.32,"don't really have the test set to play with because that again,"
sFO2ff-gTh0,Cross Validation,215.32,218.45,"is going to, it's too much teaching to the test. We need"
sFO2ff-gTh0,Cross Validation,218.45,221.69,to actually learn the true structure that is going to need to
sFO2ff-gTh0,Cross Validation,221.69,225.57,"be generalized. So, so how do we find out. How can we,"
sFO2ff-gTh0,Cross Validation,225.57,228.47,how can we pick a model that is complex enough to model
sFO2ff-gTh0,Cross Validation,228.47,232.10999999999999,the data while making sure that it hasn't started to kind of diverege in
sFO2ff-gTh0,Cross Validation,232.11,235.94000000000003,terms of how it's going to be applied to the test set. If we don't
sFO2ff-gTh0,Cross Validation,235.94,238.89,"have access to the test set, is there something that we can use in"
sFO2ff-gTh0,Cross Validation,238.89,243.2,the training set that we could have it kind of act like a test set?
sFO2ff-gTh0,Cross Validation,243.2,248.72,">> Well, we could take some of the training"
sFO2ff-gTh0,Cross Validation,248.72,253.57,data and pretend its a test set and that wouldn't be cheating because its
sFO2ff-gTh0,Cross Validation,253.57,255.23,not really the test set.
sFO2ff-gTh0,Cross Validation,255.23,258.76,">> Excellent. Indeed, right, so there's nothing magic"
sFO2ff-gTh0,Cross Validation,258.76,262.62,about the training set all needing to be
sFO2ff-gTh0,Cross Validation,262.62,268.76,"used to fit the coefficient. It could be that we hold out some of it ,as"
sFO2ff-gTh0,Cross Validation,268.76,273.34999999999997,"a kind of make pretend test set, a test test set, a trial test set, a"
sFO2ff-gTh0,Cross Validation,273.35,275.119,what we're going to say cross validation set.
sFO2ff-gTh0,Cross Validation,276.22,278.70000000000005,And it's going to be a stand in for the
sFO2ff-gTh0,Cross Validation,278.7,283.14,"actual test data. That we can actually, make"
sFO2ff-gTh0,Cross Validation,283.14,286.15999999999997,use of that doesn't involve actually using the test
sFO2ff-gTh0,Cross Validation,286.16,288.05,data directly which is ultimately going to be
sFO2ff-gTh0,Cross Validation,288.05,291.43,"cheating. So, this cross validation set is going to"
sFO2ff-gTh0,Cross Validation,291.43,293.16,be really helpful in figuring out what to
sFO2ff-gTh0,Cross Validation,293.16,296.61,"do. So. Alright, so here's how we're going to do"
sFO2ff-gTh0,Cross Validation,296.61,299.28000000000003,"this, this concept of cross validation. We're going to take"
sFO2ff-gTh0,Cross Validation,299.28,304.39,"our training data, and we're going to split it into"
sFO2ff-gTh0,Cross Validation,304.39,306.89,what are called folds. I'm not actually sure why they're
sFO2ff-gTh0,Cross Validation,306.89,309.7,called folds. I don't know if that's a sheep reference.
sFO2ff-gTh0,Cross Validation,309.7,312.64,>> Why would it be a sheep reference?
sFO2ff-gTh0,Cross Validation,312.64,316.06,>> I think there's a sheep-related concept that is called a
sFO2ff-gTh0,Cross Validation,316.06,319.47,"fold. Like, You know, we're going to bring you back into the fold."
sFO2ff-gTh0,Cross Validation,319.47,319.81,>> Oh.
sFO2ff-gTh0,Cross Validation,319.81,321.79,">> It's like the, it's like the group of sheep."
sFO2ff-gTh0,Cross Validation,321.79,324.90000000000003,>> You are just trunk full of knowledge.
sFO2ff-gTh0,Cross Validation,324.9,327.08,>> Alright so what we're going to do is train
sFO2ff-gTh0,Cross Validation,327.08,329.59999999999997,"on the first three folds, and use the fourth one"
sFO2ff-gTh0,Cross Validation,329.6,333.14000000000004,"to, to see how we did. Train on the [LAUGH]"
sFO2ff-gTh0,Cross Validation,333.14,335.41999999999996,second there and fourth fold and check on the first
sFO2ff-gTh0,Cross Validation,335.42,337.43,one. And we're going to we're going to try all these different
sFO2ff-gTh0,Cross Validation,337.43,340.55,"combinations leaving out each fold as a kind of a,"
sFO2ff-gTh0,Cross Validation,340.55,343.96500000000003,a fake test set. And then average these errors. The
sFO2ff-gTh0,Cross Validation,343.965,347.84999999999997,",uh, the, the goodness of fit. Average them all together,"
sFO2ff-gTh0,Cross Validation,347.85,352.27000000000004,"to see how well we've done. And, the model class,"
sFO2ff-gTh0,Cross Validation,352.27,355.14,so like the degree of the polynomial in this case that
sFO2ff-gTh0,Cross Validation,355.14,358.33,"does the best job, the lowest error, is the"
sFO2ff-gTh0,Cross Validation,358.33,361.07,"one that we're going to go with. Alright, so if"
sFO2ff-gTh0,Cross Validation,361.07,362.71999999999997,"this is a little bit abstract still let me,"
sFO2ff-gTh0,Cross Validation,362.72,365.59000000000003,let me ground this back out in the housing example.
lvJzg6SJXbw,Housing Example Revisited,0.91,2.58,Alright so here's how we're going to look at this. So as
lvJzg6SJXbw,Housing Example Revisited,2.58,7.11,"you may recall, in this housing example. If we look at different"
lvJzg6SJXbw,Housing Example Revisited,7.11,9.84,degrees of polynomials and how well they fit the data. Let's
lvJzg6SJXbw,Housing Example Revisited,9.84,13.15,look at the training error. The per example training error. So how
lvJzg6SJXbw,Housing Example Revisited,13.15,15.812000000000001,far off is it for each of the data points? And
lvJzg6SJXbw,Housing Example Revisited,15.812,19.396,as we increase the degree of the polynomial from constant to linear
lvJzg6SJXbw,Housing Example Revisited,19.396,22.276,"to quadratic and all the way up to, when this case"
lvJzg6SJXbw,Housing Example Revisited,22.276,25.92,"order six, the error's always falling. As you go up, you have"
lvJzg6SJXbw,Housing Example Revisited,25.92,28.080000000000002,"more ability to fit the data, closer and closer and"
lvJzg6SJXbw,Housing Example Revisited,28.08,30.93,"closer, right? because, each of these models is, is nested"
lvJzg6SJXbw,Housing Example Revisited,30.93,33.22,inside the other. We can always go back. If the
lvJzg6SJXbw,Housing Example Revisited,33.22,37.07,"zero fits best and I give you six degrees of freedom,"
lvJzg6SJXbw,Housing Example Revisited,37.07,40.42,"you can still fit the zero. So, that's what happens"
lvJzg6SJXbw,Housing Example Revisited,40.42,42.24,"with the training error, but now let's use this idea"
lvJzg6SJXbw,Housing Example Revisited,42.24,44.6,of cross validation to say what if we split the
lvJzg6SJXbw,Housing Example Revisited,44.6,51.19,data up into chunks and have each chunk being predicted by
lvJzg6SJXbw,Housing Example Revisited,51.19,53.169999999999995,"the, the rest of the data? Train on the rest of the"
lvJzg6SJXbw,Housing Example Revisited,53.17,56.61,"data, predict on the chunk. Repeat that for all the different chunks"
lvJzg6SJXbw,Housing Example Revisited,56.61,61.66,"and average together. So, so I actually did that. And this is"
lvJzg6SJXbw,Housing Example Revisited,61.66,65.33,what I got with the cross validation error. So there's a I
lvJzg6SJXbw,Housing Example Revisited,65.33,67.44,don't know there's a couple of interesting things to note about this
lvJzg6SJXbw,Housing Example Revisited,67.44,69.81,"plot. So that we see, we have this red plot that is"
lvJzg6SJXbw,Housing Example Revisited,69.81,73.64,constantly falling and the blue plot which is the cross validation error
lvJzg6SJXbw,Housing Example Revisited,73.64,76.36,"starts out a little bit higher than the, the red plot that's"
lvJzg6SJXbw,Housing Example Revisited,76.36,79.21,"got higher error. So, why do you think that is Charles?"
lvJzg6SJXbw,Housing Example Revisited,79.21,80.61999999999999,>> Well that makes sense right?
lvJzg6SJXbw,Housing Example Revisited,80.62,83.5,because we're actually training to minimize error.
lvJzg6SJXbw,Housing Example Revisited,83.5,87.42,We're actually trying to minimize error on the training set. So the parts we
lvJzg6SJXbw,Housing Example Revisited,87.42,90.19,"aren't looking at, you're more likely to have some error with. That makes sense"
lvJzg6SJXbw,Housing Example Revisited,90.19,92.45,if you'd have a little bit more error on the data you haven't seen.
lvJzg6SJXbw,Housing Example Revisited,92.45,95.99000000000001,">> Right, so, good. So, so, in the, on the, this red curve. We're"
lvJzg6SJXbw,Housing Example Revisited,95.99,99.72,actually predicting predicting all the different data
lvJzg6SJXbw,Housing Example Revisited,99.72,101.91,points using all of those same data points.
lvJzg6SJXbw,Housing Example Revisited,101.91,104.53,So it is using all the data to predict that data. This
lvJzg6SJXbw,Housing Example Revisited,104.53,107.14,"blue point, which is really only a little bit higher in this case,"
lvJzg6SJXbw,Housing Example Revisited,107.14,110.59,"is using, in this particular case I used all but one of the"
lvJzg6SJXbw,Housing Example Revisited,110.59,114.842,examples to predict the remaining example. But it doesn't have that example when
lvJzg6SJXbw,Housing Example Revisited,114.842,118.05,"it's, when it's doing its fitting. So it's really predicting on a new"
lvJzg6SJXbw,Housing Example Revisited,118.05,120.732,example that it hasn't seen. And so of course you'd expect it to
lvJzg6SJXbw,Housing Example Revisited,120.732,123.44,"be a little bit worse. In this particular case, the averages are all"
lvJzg6SJXbw,Housing Example Revisited,123.44,126.87,"pretty much the same so there's not a big difference. But now, let's,"
lvJzg6SJXbw,Housing Example Revisited,126.87,128.68,let's look at what happens as we start to increase the
lvJzg6SJXbw,Housing Example Revisited,128.68,131.75,"degree, we've got the ability to fit this data better and"
